Timestamp,Username,VideoID,Comment,Date,Cleaning,Normalisasi,Tokenization,Stopwords,Stemming
2024-02-14T17:32:51Z,@taman1615,Ua21uPr1eRc,"woow apa baru sadar dari apa yg tlah anda katan ber koarkoar mensos begitu tajam dan menyakitkan, hanya dengan kata maaf, ajah,",2024-02-14T17:32:51Z,woow apa baru sadar dari apa yg tlah anda katan ber koarkoar mensos begitu tajam dan menyakitkan hanya dengan kata maaf ajah,wow apa baru sadar dari apa yang tlah anda katan ber koarkoar mensos begitu tajam dan menyakitkan hanya dengan kata maaf saja,"['wow', 'apa', 'baru', 'sadar', 'dari', 'apa', 'yang', 'tlah', 'anda', 'katan', 'ber', 'koarkoar', 'mensos', 'begitu', 'tajam', 'dan', 'menyakitkan', 'hanya', 'dengan', 'kata', 'maaf', 'saja']","['wow', 'sadar', 'tlah', 'katan', 'ber', 'koarkoar', 'mensos', 'tajam', 'menyakitkan', 'maaf']",wow sadar tlah katan ber koarkoar mensos tajam sakit maaf
2024-02-14T17:32:50Z,@Babah_mellenk,Ua21uPr1eRc,Ea pasti 02 itu curang bos...,2024-02-14T17:32:50Z,ea pasti itu curang bos,ya pasti itu curang bos,"['ya', 'pasti', 'itu', 'curang', 'bos']","['curang', 'bos']",curang bos
2024-02-14T17:32:30Z,@matsarih5048,Ua21uPr1eRc,Buktinya kalah yaa,2024-02-14T17:32:30Z,buktinya kalah yaa,buktinya kalah ya,"['buktinya', 'kalah', 'ya']","['buktinya', 'kalah']",bukti kalah
2024-02-14T17:32:25Z,@wawanggatot2703,Ua21uPr1eRc,"Quick count bukan hasil akhir, lebih banyak kearah framing..banyak input data salah (sengaja/tidak), tetap tunggu hasil SAH perhitungan berjenjang KPU.. 💪🏻💪🏻🇲🇨",2024-02-14T17:32:25Z,quick count bukan hasil akhir lebih banyak kearah framing banyak input data salah sengajatidak tetap tunggu hasil sah perhitungan berjenjang kpu,quick count bukan hasil akhir lebih banyak kearah framing banyak input data salah sengajatidak tetap tunggu hasil sah perhitungan berjenjang kpu,"['quick', 'count', 'bukan', 'hasil', 'akhir', 'lebih', 'banyak', 'kearah', 'framing', 'banyak', 'input', 'data', 'salah', 'sengajatidak', 'tetap', 'tunggu', 'hasil', 'sah', 'perhitungan', 'berjenjang', 'kpu']","['quick', 'count', 'hasil', 'kearah', 'framing', 'input', 'data', 'salah', 'sengajatidak', 'tunggu', 'hasil', 'sah', 'perhitungan', 'berjenjang', 'kpu']",quick count hasil arah framing input data salah sengajatidak tunggu hasil sah hitung jenjang kpu
2024-02-14T17:31:52Z,@heriaa118,Ua21uPr1eRc,"Anda lupa? Seniman ,budayawan, guru besar, akan melawan rakyat lebih dari 79% Indonesia cinta Jokowi dng Prabowo dan gibrannya!!!",2024-02-14T17:31:52Z,anda lupa seniman budayawan guru besar akan melawan rakyat lebih dari indonesia cinta jokowi dng prabowo dan gibrannya,anda lupa seniman budayawan guru besar akan melawan rakyat lebih dari indonesia cinta jokowi dengan prabowo dan gibrannya,"['anda', 'lupa', 'seniman', 'budayawan', 'guru', 'besar', 'akan', 'melawan', 'rakyat', 'lebih', 'dari', 'indonesia', 'cinta', 'jokowi', 'dengan', 'prabowo', 'dan', 'gibrannya']","['lupa', 'seniman', 'budayawan', 'guru', 'melawan', 'rakyat', 'indonesia', 'cinta', 'jokowi', 'prabowo', 'gibrannya']",lupa seniman budayawan guru lawan rakyat indonesia cinta jokowi prabowo gibrannya
2024-02-14T17:31:45Z,@matsarih5048,Ua21uPr1eRc,"Ko ga jelas da kalah ya kalah, ga usah cari masalah baruu",2024-02-14T17:31:45Z,ko ga jelas da kalah ya kalah ga usah cari masalah baruu,kok tidak jelas dah kalah ya kalah tidak usah cari masalah baru,"['kok', 'tidak', 'jelas', 'dah', 'kalah', 'ya', 'kalah', 'tidak', 'usah', 'cari', 'masalah', 'baru']","['dah', 'kalah', 'kalah', 'cari']",dah kalah kalah cari
2024-02-14T17:31:41Z,@wayanwinasa4153,Ua21uPr1eRc,"Masyarakat kini mulai cerdik untuk memilih untuk negeri ini , dalam pertandingan semua nya ttg strategy ingat BP/ibu .<br>-Goreng menggoreng <br>-saling menjelekan <br>-mbuat issu buruk <br>-memojokan lawan <br>tidak berlaku lagi bagi masyarakat semakin dijelekan lawan hanya diam  dan sabar merespons dg bijak <br>maka masyarakat akan terpikat dg yg ini ,dg cara Radikal menjatuhkan lawan SDH TDK berlaku lagi ..<br>itu yg saya pantau dari segi acara debat ..",2024-02-14T17:31:41Z,masyarakat kini mulai cerdik untuk memilih untuk negeri ini dalam pertandingan semua nya ttg strategy ingat bpibu goreng menggoreng saling menjelekan mbuat issu buruk memojokan lawan tidak berlaku lagi bagi masyarakat semakin dijelekan lawan hanya diam dan sabar merespons dg bijak maka masyarakat akan terpikat dg yg ini dg cara radikal menjatuhkan lawan sdh tdk berlaku lagi itu yg saya pantau dari segi acara debat,masyarakat kini mulai cerdik untuk memilih untuk negeri ini dalam pertandingan semua ya tentang strategy ingat bpibu goreng menggoreng saling menjelekkan mbuat issu buruk memojokan lawan tidak berlaku lagi bagi masyarakat semakin dijelekan lawan hanya diam dan sabar merespons dengan bijak maka masyarakat akan terpikat dengan yang ini dengan cara radikal menjatuhkan lawan sudah tidak berlaku lagi itu yang saya pantau dari segi acara debat,"['masyarakat', 'kini', 'mulai', 'cerdik', 'untuk', 'memilih', 'untuk', 'negeri', 'ini', 'dalam', 'pertandingan', 'semua', 'ya', 'tentang', 'strategy', 'ingat', 'bpibu', 'goreng', 'menggoreng', 'saling', 'menjelekkan', 'mbuat', 'issu', 'buruk', 'memojokan', 'lawan', 'tidak', 'berlaku', 'lagi', 'bagi', 'masyarakat', 'semakin', 'dijelekan', 'lawan', 'hanya', 'diam', 'dan', 'sabar', 'merespons', 'dengan', 'bijak', 'maka', 'masyarakat', 'akan', 'terpikat', 'dengan', 'yang', 'ini', 'dengan', 'cara', 'radikal', 'menjatuhkan', 'lawan', 'sudah', 'tidak', 'berlaku', 'lagi', 'itu', 'yang', 'saya', 'pantau', 'dari', 'segi', 'acara', 'debat']","['masyarakat', 'cerdik', 'memilih', 'negeri', 'pertandingan', 'strategy', 'bpibu', 'goreng', 'menggoreng', 'menjelekkan', 'mbuat', 'issu', 'buruk', 'memojokan', 'lawan', 'berlaku', 'masyarakat', 'dijelekan', 'lawan', 'diam', 'sabar', 'merespons', 'bijak', 'masyarakat', 'terpikat', 'radikal', 'menjatuhkan', 'lawan', 'berlaku', 'pantau', 'segi', 'acara', 'debat']",masyarakat cerdik pilih negeri tanding strategy bpibu goreng goreng jelek mbuat issu buruk pojok lawan laku masyarakat jelek lawan diam sabar respons bijak masyarakat pikat radikal jatuh lawan laku pantau segi acara debat
2024-02-14T17:31:31Z,@adaadaajachannel5334,Ua21uPr1eRc,"@KOTAPODOMOROTENJO<br>Udah ganti presiden nih, kapan saya str!?",2024-02-14T17:31:31Z,ganti presiden nih kapan saya str,ganti presiden nih kapan saya str,"['ganti', 'presiden', 'nih', 'kapan', 'saya', 'str']","['ganti', 'presiden', 'nih', 'str']",ganti presiden nih str
2024-02-14T17:31:15Z,@achmadnasir1006,Ua21uPr1eRc,"Timnas anies msh blm legowo yah, susah emg klo sdh karakter 🤪😆🤣",2024-02-14T17:31:15Z,timnas anies msh blm legowo yah susah emg klo sdh karakter,timnas anies masih belum legowo ya susah memang kalau sudah karakter,"['timnas', 'anies', 'masih', 'belum', 'legowo', 'ya', 'susah', 'memang', 'kalau', 'sudah', 'karakter']","['timnas', 'anies', 'legowo', 'susah', 'karakter']",timnas anies legowo susah karakter
2024-02-14T17:31:07Z,@kawuloalit2308,Ua21uPr1eRc,Suara 03 mana nih,2024-02-14T17:31:07Z,suara mana nih,suara mana nih,"['suara', 'mana', 'nih']","['suara', 'nih']",suara nih
2024-02-14T17:30:29Z,@linmeri1621,Ua21uPr1eRc,Loser....😅,2024-02-14T17:30:29Z,loser,loser,['loser'],['loser'],loser
2024-02-14T17:30:26Z,@user-fd8we3ch9q,Ua21uPr1eRc,No1 cerdas 😂,2024-02-14T17:30:26Z,no1 cerdas,no1 cerdas,"['no1', 'cerdas']","['no1', 'cerdas']",no1 cerdas
2024-02-14T17:30:25Z,@user-vy6ol4pw6q,Ua21uPr1eRc,"Selamat bagi presiden terpilih, jangan lupa visi misi nya",2024-02-14T17:30:25Z,selamat bagi presiden terpilih jangan lupa visi misi nya,selamat bagi presiden terpilih jangan lupa visi misi ya,"['selamat', 'bagi', 'presiden', 'terpilih', 'jangan', 'lupa', 'visi', 'misi', 'ya']","['selamat', 'presiden', 'terpilih', 'lupa', 'visi', 'misi']",selamat presiden pilih lupa visi misi
2024-02-14T17:30:15Z,@heriaa118,Ua21uPr1eRc,"Wes, kalah legowo saja, ........gak usah neko neko demi kedamaian bangsa.<br>Demi rakyat.",2024-02-14T17:30:15Z,wes kalah legowo saja gak usah neko neko demi kedamaian bangsa demi rakyat,wes kalah legowo saja tidak usah neko neko demi kedamaian bangsa demi rakyat,"['wes', 'kalah', 'legowo', 'saja', 'tidak', 'usah', 'neko', 'neko', 'demi', 'kedamaian', 'bangsa', 'demi', 'rakyat']","['wes', 'kalah', 'legowo', 'neko', 'neko', 'kedamaian', 'bangsa', 'rakyat']",wes kalah legowo neko neko damai bangsa rakyat
2024-02-14T17:30:09Z,@user-ss4ri7kd6d,Ua21uPr1eRc,TIM ANIS PULANG KANDANG SAJA,2024-02-14T17:30:09Z,tim anis pulang kandang saja,tim anis pulang kandang saja,"['tim', 'anis', 'pulang', 'kandang', 'saja']","['tim', 'anis', 'pulang', 'kandang']",tim anis pulang kandang
2024-02-14T17:29:49Z,@matsarih5048,Ua21uPr1eRc,Kurang  kurang keras lagi masa 16% pake tanduk banteng baru kerass,2024-02-14T17:29:49Z,kurang kurang keras lagi masa pake tanduk banteng baru kerass,kurang kurang keras lagi masa pakai tanduk banteng baru keras,"['kurang', 'kurang', 'keras', 'lagi', 'masa', 'pakai', 'tanduk', 'banteng', 'baru', 'keras']","['keras', 'pakai', 'tanduk', 'banteng', 'keras']",keras pakai tanduk banteng keras
2024-02-14T17:29:38Z,@chanelanakyondog3200,Ua21uPr1eRc,"Dua kali pak prabowo kalah dua kali pula beliau turun ke jalan menenangkan masa pendukungnya nah giliran paslon 01&amp;03  turun ke jalan menenangkan masa pendukungnya biar negara ini adem, kalah memang sakit bos",2024-02-14T17:29:38Z,dua kali pak prabowo kalah dua kali pula beliau turun ke jalan menenangkan masa pendukungnya nah giliran paslon turun ke jalan menenangkan masa pendukungnya biar negara ini adem kalah memang sakit bos,dua kali pak prabowo kalah dua kali pula beliau turun ke jalan menenangkan masa pendukungnya nah giliran paslon turun ke jalan menenangkan masa pendukungnya biar negara ini adem kalah memang sakit bos,"['dua', 'kali', 'pak', 'prabowo', 'kalah', 'dua', 'kali', 'pula', 'beliau', 'turun', 'ke', 'jalan', 'menenangkan', 'masa', 'pendukungnya', 'nah', 'giliran', 'paslon', 'turun', 'ke', 'jalan', 'menenangkan', 'masa', 'pendukungnya', 'biar', 'negara', 'ini', 'adem', 'kalah', 'memang', 'sakit', 'bos']","['kali', 'prabowo', 'kalah', 'kali', 'beliau', 'turun', 'jalan', 'menenangkan', 'pendukungnya', 'giliran', 'paslon', 'turun', 'jalan', 'menenangkan', 'pendukungnya', 'biar', 'negara', 'adem', 'kalah', 'sakit', 'bos']",kali prabowo kalah kali beliau turun jalan tenang dukung gilir paslon turun jalan tenang dukung biar negara adem kalah sakit bos
2024-02-14T17:29:34Z,@muliadimul-nv5uz,Ua21uPr1eRc,Ahhhh..01 ngaku aja kalah sok banyak dalih..,2024-02-14T17:29:34Z,ahhhh ngaku aja kalah sok banyak dalih,ah mengaku saja kalah sok banyak dalih,"['ah', 'mengaku', 'saja', 'kalah', 'sok', 'banyak', 'dalih']","['ah', 'mengaku', 'kalah', 'sok', 'dalih']",ah aku kalah sok dalih
2024-02-14T17:28:38Z,@RizalKurniawan-hm2ou,Ua21uPr1eRc,jawa timur all in prabowo bosss,2024-02-14T17:28:38Z,jawa timur all in prabowo bosss,jawa timur all ini prabowo bosss,"['jawa', 'timur', 'all', 'ini', 'prabowo', 'bosss']","['jawa', 'timur', 'all', 'prabowo', 'bosss']",jawa timur all prabowo bosss
2024-02-14T17:28:24Z,@user-id5sc5dv5p,Ua21uPr1eRc,Jopet nek wes ono sek wes tertoblos preet,2024-02-14T17:28:24Z,jopet nek wes ono sek wes tertoblos preet,jopet nek wes sono sek wes tertoblos preet,"['jopet', 'nek', 'wes', 'sono', 'sek', 'wes', 'tertoblos', 'preet']","['jopet', 'nek', 'wes', 'sono', 'sek', 'wes', 'tertoblos', 'preet']",jopet nek wes sono sek wes toblos preet
2024-02-14T17:28:18Z,@wawanwahyudi2504,Ua21uPr1eRc,"Bodo nan aah , sungguh tdk percaya , hasil dari ouix count ,,,/",2024-02-14T17:28:18Z,bodo nan aah sungguh tdk percaya hasil dari ouix count,bodo nan aah sungguh tidak percaya hasil dari ouix count,"['bodo', 'nan', 'aah', 'sungguh', 'tidak', 'percaya', 'hasil', 'dari', 'ouix', 'count']","['bodo', 'nan', 'aah', 'sungguh', 'percaya', 'hasil', 'ouix', 'count']",bodo nan aah sungguh percaya hasil ouix count
2024-02-14T17:28:00Z,@user-fd8we3ch9q,Ua21uPr1eRc,Tetap pilihan no 1 cerdas 🎉,2024-02-14T17:28:00Z,tetap pilihan no cerdas,tetap pilihan no cerdas,"['tetap', 'pilihan', 'no', 'cerdas']","['pilihan', 'no', 'cerdas']",pilih no cerdas
2024-02-14T17:27:53Z,@bambangsusanto4162,Ua21uPr1eRc,"Pak pak ngak usah mau menembak lagi , dh telat buktinya rakyat banyak pilih pasangan 02 anda akui saja itu 😂😂😂",2024-02-14T17:27:53Z,pak pak ngak usah mau menembak lagi dh telat buktinya rakyat banyak pilih pasangan anda akui saja itu,pak pak tidak usah mau menembak lagi dah telat buktinya rakyat banyak pilih pasangan anda akui saja itu,"['pak', 'pak', 'tidak', 'usah', 'mau', 'menembak', 'lagi', 'dah', 'telat', 'buktinya', 'rakyat', 'banyak', 'pilih', 'pasangan', 'anda', 'akui', 'saja', 'itu']","['menembak', 'dah', 'telat', 'buktinya', 'rakyat', 'pilih', 'pasangan', 'akui']",tembak dah telat bukti rakyat pilih pasang aku
2024-02-14T17:27:53Z,@AlgisTrisena-ur5dm,Ua21uPr1eRc,Bicara orang kalah tp ngk mau ngakui kalah mas mas.....5thn lgi suruh nyalon lg. Ngk usah bayak ngoceh yg ngk ber bobot. Kalah bilang curang. Tetap pragib yg menang. Klw ngk siap kalah ngk usah nyalon.,2024-02-14T17:27:53Z,bicara orang kalah tp ngk mau ngakui kalah mas mas 5thn lgi suruh nyalon lg ngk usah bayak ngoceh yg ngk ber bobot kalah bilang curang tetap pragib yg menang klw ngk siap kalah ngk usah nyalon,bicara orang kalah tapi tidak mau ngakui kalah mas mas 5thn lagi suruh nyalon lagi tidak usah bayak mengoceh yang tidak ber bobot kalah bilang curang tetap pragib yang menang kalau tidak siap kalah tidak usah nyalon,"['bicara', 'orang', 'kalah', 'tapi', 'tidak', 'mau', 'ngakui', 'kalah', 'mas', 'mas', '5thn', 'lagi', 'suruh', 'nyalon', 'lagi', 'tidak', 'usah', 'bayak', 'mengoceh', 'yang', 'tidak', 'ber', 'bobot', 'kalah', 'bilang', 'curang', 'tetap', 'pragib', 'yang', 'menang', 'kalau', 'tidak', 'siap', 'kalah', 'tidak', 'usah', 'nyalon']","['bicara', 'orang', 'kalah', 'ngakui', 'kalah', 'mas', 'mas', '5thn', 'suruh', 'nyalon', 'bayak', 'mengoceh', 'ber', 'bobot', 'kalah', 'bilang', 'curang', 'pragib', 'menang', 'kalah', 'nyalon']",bicara orang kalah ngakui kalah mas mas 5thn suruh nyalon bayak oceh ber bobot kalah bilang curang pragib menang kalah nyalon
2024-02-14T17:27:48Z,@sherlyriskyagung201,Ua21uPr1eRc,Semoga hitungan selesai pak ganjar mahfud yg menang,2024-02-14T17:27:48Z,semoga hitungan selesai pak ganjar mahfud yg menang,semoga hitungan selesai pak ganjar mahfud yang menang,"['semoga', 'hitungan', 'selesai', 'pak', 'ganjar', 'mahfud', 'yang', 'menang']","['semoga', 'hitungan', 'selesai', 'ganjar', 'mahfud', 'menang']",moga hitung selesai ganjar mahfud menang
2024-02-14T17:27:31Z,@jumaidindin5020,Ua21uPr1eRc,Rakyat sudah muak dengam mulut nenek mega wati,2024-02-14T17:27:31Z,rakyat sudah muak dengam mulut nenek mega wati,rakyat sudah muak dengam mulut nenek mega wati,"['rakyat', 'sudah', 'muak', 'dengam', 'mulut', 'nenek', 'mega', 'wati']","['rakyat', 'muak', 'dengam', 'mulut', 'nenek', 'mega', 'wati']",rakyat muak dengam mulut nenek mega wati
2024-02-14T17:27:20Z,@hermaskuseni7096,Ua21uPr1eRc,"Kesombongan akan meruntuhkan cita-cita, Prabowo belajar dari pilpres masa lalu, sekarang rendah hati membuahkan hasil.",2024-02-14T17:27:20Z,kesombongan akan meruntuhkan citacita prabowo belajar dari pilpres masa lalu sekarang rendah hati membuahkan hasil,kesombongan akan meruntuhkan citacita prabowo belajar dari pilpres masa lalu sekarang rendah hati membuahkan hasil,"['kesombongan', 'akan', 'meruntuhkan', 'citacita', 'prabowo', 'belajar', 'dari', 'pilpres', 'masa', 'lalu', 'sekarang', 'rendah', 'hati', 'membuahkan', 'hasil']","['kesombongan', 'meruntuhkan', 'citacita', 'prabowo', 'belajar', 'pilpres', 'rendah', 'hati', 'membuahkan', 'hasil']",sombong runtuh citacita prabowo ajar pilpres rendah hati buah hasil
2024-02-14T17:27:20Z,@rinasiregar5629,Ua21uPr1eRc,DISELURUH INDONESIA_ MASALAH DENGAN JARINGAN,2024-02-14T17:27:20Z,diseluruh indonesia masalah dengan jaringan,diseluruh indonesia masalah dengan jaringan,"['diseluruh', 'indonesia', 'masalah', 'dengan', 'jaringan']","['diseluruh', 'indonesia', 'jaringan']",seluruh indonesia jaring
2024-02-14T17:27:18Z,@user-fb8pr3we6b,Ua21uPr1eRc,Siapa pun yang kalah harus berani menerima kenyataan dan jangan karena kalah terus menciptakan narasi kecurangan dari 01 dan 03,2024-02-14T17:27:18Z,siapa pun yang kalah harus berani menerima kenyataan dan jangan karena kalah terus menciptakan narasi kecurangan dari dan,siapa pun yang kalah harus berani menerima kenyataan dan jangan karena kalah terus menciptakan narasi kecurangan dari dan,"['siapa', 'pun', 'yang', 'kalah', 'harus', 'berani', 'menerima', 'kenyataan', 'dan', 'jangan', 'karena', 'kalah', 'terus', 'menciptakan', 'narasi', 'kecurangan', 'dari', 'dan']","['kalah', 'berani', 'menerima', 'kenyataan', 'kalah', 'menciptakan', 'narasi', 'kecurangan']",kalah berani terima nyata kalah cipta narasi curang
2024-02-14T17:27:15Z,@ArjunaIreng-ph6xh,Ua21uPr1eRc,02 alhamdulilah untuk sementara umggul mudah mudahan unggul selalu,2024-02-14T17:27:15Z,alhamdulilah untuk sementara umggul mudah mudahan unggul selalu,alhamdulilah untuk sementara umggul mudah mudahan unggul selalu,"['alhamdulilah', 'untuk', 'sementara', 'umggul', 'mudah', 'mudahan', 'unggul', 'selalu']","['alhamdulilah', 'umggul', 'mudah', 'mudahan', 'unggul']",alhamdulilah umggul mudah mudah unggul
2024-02-14T17:27:14Z,@user-we9wj6ll3f,Ua21uPr1eRc,Trimaaja aja hasil pilihan rakyat. Atas kemengan 02. Ngak usah. Reka kecurangan. Bosan bosan,2024-02-14T17:27:14Z,trimaaja aja hasil pilihan rakyat atas kemengan ngak usah reka kecurangan bosan bosan,trimaaja saja hasil pilihan rakyat atas kemengan tidak usah reka kecurangan bosan bosan,"['trimaaja', 'saja', 'hasil', 'pilihan', 'rakyat', 'atas', 'kemengan', 'tidak', 'usah', 'reka', 'kecurangan', 'bosan', 'bosan']","['trimaaja', 'hasil', 'pilihan', 'rakyat', 'kemengan', 'reka', 'kecurangan', 'bosan', 'bosan']",trimaaja hasil pilih rakyat kan reka curang bosan bosan
2024-02-14T17:27:08Z,@dwiwidadmoko8768,Ua21uPr1eRc,"Kalau kartu yg sdh tercoblos di Malaysia kmrn bgmn Bos koq gak dibicarakan, 02 Mantaap",2024-02-14T17:27:08Z,kalau kartu yg sdh tercoblos di malaysia kmrn bgmn bos koq gak dibicarakan mantaap,kalau kartu yang sudah tercoblos di malaysia kemarin bagaimana bos kok tidak dibicarakan mantap,"['kalau', 'kartu', 'yang', 'sudah', 'tercoblos', 'di', 'malaysia', 'kemarin', 'bagaimana', 'bos', 'kok', 'tidak', 'dibicarakan', 'mantap']","['kartu', 'tercoblos', 'malaysia', 'kemarin', 'bos', 'dibicarakan', 'mantap']",kartu coblos malaysia kemarin bos bicara mantap
2024-02-14T17:27:07Z,@user-ou3tj6wf2x,Ua21uPr1eRc,lagi menghibur diri😅,2024-02-14T17:27:07Z,lagi menghibur diri,lagi menghibur diri,"['lagi', 'menghibur', 'diri']",['menghibur'],hibur
2024-02-14T17:27:04Z,@TheBismillahi,Ua21uPr1eRc,Cie cie wowo sdh sangat pede padahal seabrek masalah harus dihadapi,2024-02-14T17:27:04Z,cie cie wowo sdh sangat pede padahal seabrek masalah harus dihadapi,cie cie wowo sudah sangat percaya diri padahal seabrek masalah harus dihadapi,"['cie', 'cie', 'wowo', 'sudah', 'sangat', 'percaya', 'diri', 'padahal', 'seabrek', 'masalah', 'harus', 'dihadapi']","['cie', 'cie', 'wowo', 'percaya', 'seabrek', 'dihadapi']",cie cie wowo percaya abrek hadap
2024-02-14T17:26:52Z,@rinasiregar5629,Ua21uPr1eRc,Jd kami dari PETUGAS KPPS DI TPS MASING MASING_ BELUM ADA YG BISA PULANG KARENA BELUM BERHASIL MASUK LINK ONLINE JARINGAN SIREKAP 1 DAN 2..,2024-02-14T17:26:52Z,jd kami dari petugas kpps di tps masing masing belum ada yg bisa pulang karena belum berhasil masuk link online jaringan sirekap dan,jadi kami dari petugas kpps di tps masing masing belum ada yang bisa pulang karena belum berhasil masuk link online jaringan sirekap dan,"['jadi', 'kami', 'dari', 'petugas', 'kpps', 'di', 'tps', 'masing', 'masing', 'belum', 'ada', 'yang', 'bisa', 'pulang', 'karena', 'belum', 'berhasil', 'masuk', 'link', 'online', 'jaringan', 'sirekap', 'dan']","['petugas', 'kpps', 'tps', 'pulang', 'berhasil', 'masuk', 'link', 'online', 'jaringan', 'sirekap']",tugas kpps tps pulang hasil masuk link online jaring sirekap
2024-02-14T17:26:48Z,@glansend841,Ua21uPr1eRc,Yg menang merayakan🎉yg kalah cari alesan😂😂😂,2024-02-14T17:26:48Z,yg menang merayakanyg kalah cari alesan,yang menang merayakanyg kalah cari alesan,"['yang', 'menang', 'merayakanyg', 'kalah', 'cari', 'alesan']","['menang', 'merayakanyg', 'kalah', 'cari', 'alesan']",menang merayakanyg kalah cari alesan
2024-02-14T17:26:46Z,@user-mc6ch2bl5c,Ua21uPr1eRc,"Makanya inilah politik klo sudah diatas itu tdk ingin turun krena klo dibawah rekoso jdi cari 2 kesalhan lawannya,",2024-02-14T17:26:46Z,makanya inilah politik klo sudah diatas itu tdk ingin turun krena klo dibawah rekoso jdi cari kesalhan lawannya,makanya inilah politik kalau sudah diatas itu tidak ingin turun karena kalau dibawah rekoso jadi cari kesalhan lawannya,"['makanya', 'inilah', 'politik', 'kalau', 'sudah', 'diatas', 'itu', 'tidak', 'ingin', 'turun', 'karena', 'kalau', 'dibawah', 'rekoso', 'jadi', 'cari', 'kesalhan', 'lawannya']","['politik', 'diatas', 'turun', 'dibawah', 'rekoso', 'cari', 'kesalhan', 'lawannya']",politik atas turun bawah rekoso cari kesalhan lawan
2024-02-14T17:26:41Z,@user-uc5rd8eh3n,Ua21uPr1eRc,"PDIP  pernah menikmati  guick count  dulu nya ,, sekarang  guick count  masih sama  percaya nya ?",2024-02-14T17:26:41Z,pdip pernah menikmati guick count dulu nya sekarang guick count masih sama percaya nya,pdip pernah menikmati guick count dulu ya sekarang guick count masih sama percaya ya,"['pdip', 'pernah', 'menikmati', 'guick', 'count', 'dulu', 'ya', 'sekarang', 'guick', 'count', 'masih', 'sama', 'percaya', 'ya']","['pdip', 'menikmati', 'guick', 'count', 'guick', 'count', 'percaya']",pdip nikmat guick count guick count percaya
2024-02-14T17:26:36Z,@Cimplismania,Ua21uPr1eRc,"kemarin mereka menilai paslon 2,skrg mereka dinilai rakyat indonesia 😂😂😂",2024-02-14T17:26:36Z,kemarin mereka menilai paslon skrg mereka dinilai rakyat indonesia,kemarin mereka menilai paslon sekarang mereka dinilai rakyat indonesia,"['kemarin', 'mereka', 'menilai', 'paslon', 'sekarang', 'mereka', 'dinilai', 'rakyat', 'indonesia']","['kemarin', 'menilai', 'paslon', 'dinilai', 'rakyat', 'indonesia']",kemarin nilai paslon nilai rakyat indonesia
2024-02-14T17:26:18Z,@bagasadi6387,Ua21uPr1eRc,"Liat aja hitungan KPU,kata pak Prabowo lembaga survey itu jgn di percaya akan memenangkan yg bayar.",2024-02-14T17:26:18Z,liat aja hitungan kpukata pak prabowo lembaga survey itu jgn di percaya akan memenangkan yg bayar,lihat saja hitungan kpukata pak prabowo lembaga survey itu jangan di percaya akan memenangkan yang bayar,"['lihat', 'saja', 'hitungan', 'kpukata', 'pak', 'prabowo', 'lembaga', 'survey', 'itu', 'jangan', 'di', 'percaya', 'akan', 'memenangkan', 'yang', 'bayar']","['lihat', 'hitungan', 'kpukata', 'prabowo', 'lembaga', 'survey', 'percaya', 'memenangkan', 'bayar']",lihat hitung kpukata prabowo lembaga survey percaya menang bayar
2024-02-14T17:26:07Z,@user-hq9qi5ss9q,Ua21uPr1eRc,Mantap 02 ndk salah pilih ku,2024-02-14T17:26:07Z,mantap ndk salah pilih ku,mantap ndk salah pilih ku,"['mantap', 'ndk', 'salah', 'pilih', 'ku']","['mantap', 'ndk', 'salah', 'pilih', 'ku']",mantap ndk salah pilih ku
2024-02-14T17:26:00Z,@jumaidindin5020,Ua21uPr1eRc,Rakyat sudah cerdas. Ngomong dengam mega. Jaga mulut jangan sombong. Jangan pintar bacot saja rakyat sudah muak dengan elit pdip. Kami yg ada di malaysia. Ini pun kecewa ngan pdip,2024-02-14T17:26:00Z,rakyat sudah cerdas ngomong dengam mega jaga mulut jangan sombong jangan pintar bacot saja rakyat sudah muak dengan elit pdip kami yg ada di malaysia ini pun kecewa ngan pdip,rakyat sudah cerdas mengomong dengam mega jaga mulut jangan sombong jangan pintar bacot saja rakyat sudah muak dengan elit pdip kami yang ada di malaysia ini pun kecewa ngan pdip,"['rakyat', 'sudah', 'cerdas', 'mengomong', 'dengam', 'mega', 'jaga', 'mulut', 'jangan', 'sombong', 'jangan', 'pintar', 'bacot', 'saja', 'rakyat', 'sudah', 'muak', 'dengan', 'elit', 'pdip', 'kami', 'yang', 'ada', 'di', 'malaysia', 'ini', 'pun', 'kecewa', 'ngan', 'pdip']","['rakyat', 'cerdas', 'mengomong', 'dengam', 'mega', 'jaga', 'mulut', 'sombong', 'pintar', 'bacot', 'rakyat', 'muak', 'elit', 'pdip', 'malaysia', 'kecewa', 'ngan', 'pdip']",rakyat cerdas omong dengam mega jaga mulut sombong pintar bacot rakyat muak elit pdip malaysia kecewa ngan pdip
2024-02-14T17:25:36Z,@lamsinilam9687,Ua21uPr1eRc,Elit selalu UMEG....,2024-02-14T17:25:36Z,elit selalu umeg,elit selalu umeg,"['elit', 'selalu', 'umeg']","['elit', 'umeg']",elit umeg
